filename,width,height,class,xmin,ymin,xmax,ymax
tomatomoldleaf_040_167.jpg,500,364,Tomato mold leaf,382.22349454248416,41.990838927925715,500.0,194.61357521074063
tomatomoldleaf_040_167.jpg,500,364,Tomato mold leaf,193.47622998189033,348.46776969750925,325.1261235876418,364.0
tomatomoldleaf_067_168.jpg,287,84,Tomato mold leaf,0.0,0.0,287.0,84.0
tomatomoldleaf_056_169.jpg,450,304,Tomato mold leaf,41.0,38.99999999999999,436.0,262.0
tomatomoldleaf_025_170.jpg,900,675,Tomato mold leaf,746.0,322.0,866.0,546.0
tomatomoldleaf_025_170.jpg,900,675,Tomato mold leaf,211.0,101.99999999999999,770.0,561.0
tomatomoldleaf_069_171.jpg,238,155,Tomato mold leaf,177.0,46.0,227.0,120.0
tomatomoldleaf_069_171.jpg,238,155,Tomato mold leaf,103.0,1.0,180.0,108.0
tomatomoldleaf_069_171.jpg,238,155,Tomato mold leaf,1.999999999999993,86.0,80.0,155.0
tomatomoldleaf_043_172.jpg,229,392,Tomato mold leaf,0.0,0.0,229.0,392.0
tomatomoldleaf_062_173.jpg,78,283,Tomato mold leaf,0.0,0.0,78.0,283.0
tomatomoldleaf_026_174.jpg,1380,920,Tomato mold leaf,290.00000000000006,29.0,1122.0,910.0
tomatomoldleaf_063_175.jpg,250,189,Tomato mold leaf,7.9545364835234835,0.0,95.46958004788385,80.6720325498338
tomatomoldleaf_063_175.jpg,250,189,Tomato mold leaf,227.31863635562638,54.45919770479055,250.0,110.35092858510711
tomatomoldleaf_063_175.jpg,250,189,Tomato mold leaf,45.24408737924796,37.17719897029252,216.28629462396984,189.0
tomatomoldleaf_063_175.jpg,250,189,Tomato mold leaf,136.25234067449568,69.75231167496376,250.0,189.0
tomatomoldleaf_010_176.jpg,547,388,Tomato mold leaf,43.26584719822662,0.0,179.36689971465427,177.7652093368618
tomatomoldleaf_010_176.jpg,547,388,Tomato mold leaf,171.7775810007224,77.01764235699503,385.2200159232907,255.2235192786258
tomatomoldleaf_010_176.jpg,547,388,Tomato mold leaf,170.95939327974,372.6920090407496,380.4119854176,388.0
tomatomoldleaf_010_176.jpg,547,388,Tomato mold leaf,114.58211860773774,373.5981962018143,276.6574960443363,388.0
tomatomoldleaf_010_176.jpg,547,388,Tomato mold leaf,93.97153377583297,261.39935644038513,271.7955697564509,388.0
tomatomoldleaf_010_176.jpg,547,388,Tomato mold leaf,262.83265876734214,240.89138761052368,398.805517538311,364.8517834266274
tomatomoldleaf_010_176.jpg,547,388,Tomato mold leaf,233.7807688710167,0.0,339.1880754584269,117.50649350130267
tomatomoldleaf_010_176.jpg,547,388,Tomato mold leaf,119.04545715404758,0.0,255.76494597809835,156.65585602832084
tomatomoldleaf_010_176.jpg,547,388,Tomato mold leaf,60.04614635340568,92.19902008022235,183.46209879676937,342.947079845156
tomatomoldleaf_035_177.jpg,511,239,Tomato mold leaf,1.0,0.0,511.0,239.0
tomatomoldleaf_068_178.jpg,2160,1440,Tomato mold leaf,300.0,0.0,2160.0,1380.0
tomatomoldleaf_049_179.jpg,372,306,Tomato mold leaf,0.0,0.0,372.0,306.0
tomatomoldleaf_022_180.jpg,36,33,Tomato mold leaf,0.0,0.0,36.0,33.0
tomatomoldleaf_016_181.jpg,6000,4000,Tomato mold leaf,376.0,3303.0,1896.0,3999.0
tomatomoldleaf_016_181.jpg,6000,4000,Tomato mold leaf,1971.0,3068.0,3503.0,3999.0
tomatomoldleaf_016_181.jpg,6000,4000,Tomato mold leaf,3490.0,0.0,4513.0,758.0
tomatomoldleaf_016_181.jpg,6000,4000,Tomato mold leaf,1295.0,992.9999999999999,4552.0,2973.0
tomatomoldleaf_027_182.jpg,320,240,Tomato mold leaf,16.0,74.0,320.0,226.0
tomatomoldleaf_058_183.jpg,800,599,Tomato mold leaf,595.0,253.0,692.0,396.0
tomatomoldleaf_058_183.jpg,800,599,Tomato mold leaf,92.0,251.0,236.0,464.0
tomatomoldleaf_058_183.jpg,800,599,Tomato mold leaf,335.0,61.00000000000002,498.00000000000006,354.00000000000006
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,558.0,243.99999999999997,646.0,303.0
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,418.0,361.99999999999994,557.0,437.0
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,506.00000000000006,128.0,566.0,276.0
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,0.0,0.0,97.00000000000001,117.00000000000003
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,0.0,347.0,135.0,419.0
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,0.0,242.0,62.0,354.0
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,16.000000000000014,103.00000000000001,112.00000000000001,249.00000000000003
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,194.00000000000003,316.0,268.0,393.0
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,343.0000000000001,216.0,554.0,342.0
tomatomoldleaf_061_184.jpg,646,519,Tomato mold leaf,218.0,88.0,372.0,281.0
tomatomoldleaf_055_185.jpg,750,559,Tomato mold leaf,464.862461092375,383.78310465530706,664.6692061696749,559.0
tomatomoldleaf_055_185.jpg,750,559,Tomato mold leaf,432.93720595194236,208.2990789417005,692.568251302909,443.34891926562705
tomatomoldleaf_055_185.jpg,750,559,Tomato mold leaf,385.2066190655981,92.6559698206862,610.882480682496,330.9735940229189
tomatomoldleaf_055_185.jpg,750,559,Tomato mold leaf,293.5425072837701,0.0,473.1591124888371,203.75158807474332
tomatomoldleaf_055_185.jpg,750,559,Tomato mold leaf,77.21128672689197,195.55504913405716,379.17940356954955,559.0
tomatomoldleaf_055_185.jpg,750,559,Tomato mold leaf,54.86843972894694,0.0,368.7155834949823,365.98107695361034
tomatomoldleaf_055_185.jpg,750,559,Tomato mold leaf,286.54002442835196,269.5487380835058,427.841665886973,467.035991032504
tomatomoldleaf_017_186.jpg,240,545,Tomato mold leaf,0.0,35.99999999999999,240.0,545.0
tomatomoldleaf_084_187.jpg,1190,1989,Tomato mold leaf,0.0,0.0,1190.0,1989.0
tomatomoldleaf_084_187.jpg,1190,1989,Tomato mold leaf,149.3103461203364,1221.6277377766387,998.2284458367562,1989.0
tomatomoldleaf_029_188.jpg,89,58,Tomato mold leaf,0.0,0.0,89.0,58.0
tomatomoldleaf_023_189.jpg,1089,1871,Tomato mold leaf,0.0,0.0,1089.0,1871.0
tomatomoldleaf_003_190.jpg,200,150,Tomato mold leaf,1.0,0.0,200.0,147.0
tomatomoldleaf_005_191.jpg,1200,1600,Tomato mold leaf,25.0,1.0,1182.0,1587.0
tomatomoldleaf_033_192.jpg,402,238,Tomato mold leaf,162.0,0.0,402.0,238.0
tomatomoldleaf_033_192.jpg,402,238,Tomato mold leaf,0.0,0.0,402.0,209.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,766.0,217.99999999999997,894.0,381.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,751.0,259.0,820.0,409.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,307.0,161.0,384.99999999999994,335.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,125.00000000000003,297.0,274.0,415.99999999999994
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,112.99999999999997,398.0,219.00000000000003,495.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,189.00000000000003,408.0,296.0,489.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,266.99999999999994,349.0,333.00000000000006,442.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,654.0,247.0,724.0,280.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,559.0,237.0,625.0000000000001,288.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,566.0,282.0,592.0,342.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,589.0,323.0,661.0,361.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,638.0,412.0,693.0,512.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,667.0,322.0,775.0,512.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,567.0,368.0,656.0,455.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,421.00000000000006,274.0,556.0,354.0
tomatomoldleaf_074_193.jpg,960,720,Tomato mold leaf,373.0,298.0,444.0,391.99999999999994
tomatomoldleaf_041_194.jpg,504,847,Tomato mold leaf,0.0,223.00000000000003,369.00000000000006,847.0
tomatomoldleaf_057_195.jpg,419,339,Tomato mold leaf,0.0,2.0,387.0,310.0
tomatomoldleaf_080_196.jpg,1956,2737,Tomato mold leaf,96.0,15.0,1711.0,2737.0
tomatomoldleaf_046_197.jpg,476,85,Tomato mold leaf,0.0,0.0,120.0,85.0
tomatomoldleaf_046_197.jpg,476,85,Tomato mold leaf,333.0,0.0,476.0,85.0
tomatomoldleaf_046_197.jpg,476,85,Tomato mold leaf,131.0,0.0,357.0,85.0
tomatomoldleaf_072_198.jpg,736,552,Tomato mold leaf,64.99999999999999,174.0,320.00000000000006,309.0
tomatomoldleaf_072_198.jpg,736,552,Tomato mold leaf,48.99999999999999,4.0,240.0,213.0
tomatomoldleaf_072_198.jpg,736,552,Tomato mold leaf,204.0,60.0,673.0,476.00000000000006
tomatomoldleaf_054_199.jpg,487,241,Tomato mold leaf,0.0,0.0,487.0,241.0
tomatomoldleaf_030_200.jpg,150,100,Tomato mold leaf,21.999999999999993,9.0,127.99999999999999,91.0
tomatomoldleaf_031_201.jpg,603,965,Tomato mold leaf,339.0,0.0,603.0,910.0
tomatomoldleaf_031_201.jpg,603,965,Tomato mold leaf,0.0,0.0,510.0,965.0
tomatomoldleaf_040_202.jpg,695,379,Tomato mold leaf,201.77743165014087,247.1999650542309,347.7302936329775,368.69030067593246
tomatomoldleaf_040_202.jpg,695,379,Tomato mold leaf,368.15097398193024,0.0,487.51753593541935,113.98991478500012
tomatomoldleaf_040_202.jpg,695,379,Tomato mold leaf,438.88911825695635,0.0,594.765995367737,76.20432139748686
tomatomoldleaf_040_202.jpg,695,379,Tomato mold leaf,338.38923859537323,271.8681927396084,505.7387193360096,379.0
tomatomoldleaf_029_203.jpg,118,103,Tomato mold leaf,0.0,0.0,118.0,103.0
tomatomoldleaf_080_204.jpg,1956,2737,Tomato mold leaf,244.99999999999997,15.0,1860.0,2737.0
tomatomoldleaf_031_205.jpg,724,777,Tomato mold leaf,46.58241539565437,103.28114482890872,724.0,777.0
tomatomoldleaf_031_205.jpg,724,777,Tomato mold leaf,0.0,0.0,724.0,746.3483513595828
tomatomoldleaf_006_206.jpg,500,375,Tomato mold leaf,324.28300461763257,115.58274180815592,483.3552989760983,282.23554388493346
tomatomoldleaf_006_206.jpg,500,375,Tomato mold leaf,221.11726478536278,168.33595984073057,341.7491873920686,281.9488938193698
tomatomoldleaf_006_206.jpg,500,375,Tomato mold leaf,52.05878497843394,31.618028179297806,244.09812806991292,234.60699353056054
tomatomoldleaf_006_206.jpg,500,375,Tomato mold leaf,49.74772712018075,275.5062434688617,157.2548850479748,375.0
tomatomoldleaf_006_206.jpg,500,375,Tomato mold leaf,0.0,203.57277086476992,99.96815680207,345.8379357090933
tomatomoldleaf_006_206.jpg,500,375,Tomato mold leaf,139.4015418156362,215.97343886197558,242.83030770756537,314.9100520319422
tomatomoldleaf_006_206.jpg,500,375,Tomato mold leaf,327.8412350546198,0.0,481.36927245248563,147.9971381936556
tomatomoldleaf_006_206.jpg,500,375,Tomato mold leaf,306.39419441436735,101.82850031943624,391.44356495463916,195.58141675851064
tomatomoldleaf_006_206.jpg,500,375,Tomato mold leaf,191.87393837894763,0.0,373.7291133837165,139.11334314206948
tomatomoldleaf_053_207.jpg,1221,769,Tomato mold leaf,749.5053572054286,360.1929975316611,1006.161332025836,651.9685360761002
tomatomoldleaf_053_207.jpg,1221,769,Tomato mold leaf,36.16138046192369,661.0577803358467,623.3603247888277,769.0
tomatomoldleaf_053_207.jpg,1221,769,Tomato mold leaf,237.656003314627,0.0,1126.2156195095024,553.6505270859893
tomatomoldleaf_053_207.jpg,1221,769,Tomato mold leaf,58.27664394575693,385.76735516353625,885.7464260783246,769.0
tomatomoldleaf_056_208.jpg,450,304,Tomato mold leaf,41.0,42.00000000000001,436.0,265.0
tomatomoldleaf_064_209.jpg,600,368,Tomato mold leaf,322.0,20.999999999999993,600.0,331.0
tomatomoldleaf_064_209.jpg,600,368,Tomato mold leaf,1.0,13.99999999999998,285.0,246.0
tomatomoldleaf_030_210.jpg,150,100,Tomato mold leaf,21.999999999999993,9.0,127.99999999999999,91.0
tomatomoldleaf_010_211.jpg,457,330,Tomato mold leaf,0.0,0.0,180.06977034899836,161.8743458015708
tomatomoldleaf_010_211.jpg,457,330,Tomato mold leaf,155.1169014111355,0.0,363.9740662320882,155.20221502421103
tomatomoldleaf_010_211.jpg,457,330,Tomato mold leaf,269.3561577809093,198.79699514377796,457.0,330.0
tomatomoldleaf_010_211.jpg,457,330,Tomato mold leaf,180.0577110826524,239.71601927945835,383.63341312715346,330.0
tomatomoldleaf_010_211.jpg,457,330,Tomato mold leaf,96.31813229005573,141.95361888472243,356.27624457299345,330.0
tomatomoldleaf_010_211.jpg,457,330,Tomato mold leaf,297.4855688771802,86.58682318221454,431.4641359360393,224.01322702396368
tomatomoldleaf_010_211.jpg,457,330,Tomato mold leaf,189.23211329829473,0.0,296.48399652813714,1.8914409560968282
tomatomoldleaf_010_211.jpg,457,330,Tomato mold leaf,86.4017165697212,0.0,242.27441143541827,83.5938419152166
tomatomoldleaf_010_211.jpg,457,330,Tomato mold leaf,0.0,27.606476090264373,249.67880285787885,309.45871618004
tomatomoldleaf_068_212.jpg,1081,892,Tomato mold leaf,0.0,0.0,1081.0,892.0
tomatomoldleaf_044_213.jpg,750,563,Tomato mold leaf,526.0,218.0,653.0,302.0
tomatomoldleaf_044_213.jpg,750,563,Tomato mold leaf,365.0,329.0,586.0,562.0
tomatomoldleaf_044_213.jpg,750,563,Tomato mold leaf,81.0,315.0,318.0,459.0
tomatomoldleaf_044_213.jpg,750,563,Tomato mold leaf,300.0,350.0,486.0,541.0
tomatomoldleaf_044_213.jpg,750,563,Tomato mold leaf,275.0,20.0,647.0,204.0
tomatomoldleaf_044_213.jpg,750,563,Tomato mold leaf,350.0,184.0,558.0,282.0
tomatomoldleaf_044_213.jpg,750,563,Tomato mold leaf,44.0,98.0,370.0,297.0
tomatomoldleaf_046_214.jpg,640,427,Tomato mold leaf,0.0,0.0,385.4395966685546,303.75383808867963
tomatomoldleaf_046_214.jpg,640,427,Tomato mold leaf,259.5182986098863,139.28528498716443,640.0,427.0
tomatomoldleaf_046_214.jpg,640,427,Tomato mold leaf,119.55351559733252,2.630119499463878,560.6506772057352,427.0
tomatomoldleaf_069_215.jpg,238,155,Tomato mold leaf,11.222480239718108,82.57940843250782,93.41076892566983,155.0
tomatomoldleaf_069_215.jpg,238,155,Tomato mold leaf,26.219330601821554,4.588256546192508,149.00673074576113,136.25432045163134
tomatomoldleaf_069_215.jpg,238,155,Tomato mold leaf,156.35717819745452,21.04892011773676,238.0,121.36021624714945
tomatomoldleaf_013_216.jpg,420,150,Tomato mold leaf,305.0,0.0,420.0,98.0
tomatomoldleaf_013_216.jpg,420,150,Tomato mold leaf,0.0,0.0,151.0,150.0
tomatomoldleaf_013_216.jpg,420,150,Tomato mold leaf,166.0,0.0,287.0,150.0
tomatomoldleaf_050_217.jpg,364,358,Tomato mold leaf,83.0,33.999999999999986,212.00000000000003,123.00000000000001
tomatomoldleaf_050_217.jpg,364,358,Tomato mold leaf,290.0,52.99999999999999,364.0,130.0
tomatomoldleaf_050_217.jpg,364,358,Tomato mold leaf,128.0,142.0,225.0,237.0
tomatomoldleaf_050_217.jpg,364,358,Tomato mold leaf,241.0,208.00000000000003,301.0,302.0
tomatomoldleaf_050_217.jpg,364,358,Tomato mold leaf,271.0,131.0,362.0,230.99999999999997
tomatomoldleaf_055_218.jpg,750,559,Tomato mold leaf,27.000000000000025,74.0,211.0,231.0
tomatomoldleaf_055_218.jpg,750,559,Tomato mold leaf,189.0,1.0,372.99999999999994,220.0
tomatomoldleaf_055_218.jpg,750,559,Tomato mold leaf,309.0,53.0,506.99999999999994,233.0
tomatomoldleaf_055_218.jpg,750,559,Tomato mold leaf,455.0,156.0,665.0,285.0
tomatomoldleaf_055_218.jpg,750,559,Tomato mold leaf,89.00000000000003,353.0,482.00000000000006,559.0
tomatomoldleaf_055_218.jpg,750,559,Tomato mold leaf,353.0,292.0,681.0,528.0
tomatomoldleaf_055_218.jpg,750,559,Tomato mold leaf,205.0,271.0,382.99999999999994,369.0
tomatomoldleaf_038_219.jpg,478,640,Tomato mold leaf,90.0,147.0,369.0,491.0
tomatomoldleaf_047_220.jpg,900,675,Tomato mold leaf,69.0,47.0,397.99999999999994,179.0
tomatomoldleaf_047_220.jpg,900,675,Tomato mold leaf,245.99999999999997,221.0,324.0,321.0
tomatomoldleaf_047_220.jpg,900,675,Tomato mold leaf,0.0,303.0,124.0,382.0
tomatomoldleaf_047_220.jpg,900,675,Tomato mold leaf,582.0,225.99999999999997,889.0,415.0
tomatomoldleaf_047_220.jpg,900,675,Tomato mold leaf,478.99999999999994,386.0,737.0,634.0
tomatomoldleaf_047_220.jpg,900,675,Tomato mold leaf,318.00000000000006,410.0,404.0,463.99999999999994
tomatomoldleaf_047_220.jpg,900,675,Tomato mold leaf,374.99999999999994,365.0,457.0,465.0
tomatomoldleaf_047_220.jpg,900,675,Tomato mold leaf,119.00000000000001,175.0,234.99999999999997,299.0
tomatomoldleaf_047_220.jpg,900,675,Tomato mold leaf,413.99999999999994,5.0,644.0,334.0
tomatomoldleaf_003_221.jpg,200,150,Tomato mold leaf,1.0,0.0,200.0,147.0
tomatomoldleaf_075_222.jpg,250,188,Tomato mold leaf,80.99999999999999,11.999999999999998,187.0,60.0
tomatomoldleaf_075_222.jpg,250,188,Tomato mold leaf,10.000000000000009,55.0,186.0,155.0
tomatomoldleaf_011_223.jpg,997,1364,Tomato mold leaf,0.0,0.0,997.0,1364.0
tomatomoldleaf_034_224.jpg,1200,1600,Tomato mold leaf,118.0,28.999999999999996,1182.0,1600.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,766.0,217.99999999999997,894.0,381.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,751.0,259.0,820.0,409.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,307.0,161.0,384.99999999999994,335.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,125.00000000000003,297.0,274.0,415.99999999999994
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,112.99999999999997,398.0,219.00000000000003,495.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,189.00000000000003,408.0,296.0,489.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,266.99999999999994,349.0,333.00000000000006,442.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,654.0,247.0,724.0,280.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,559.0,237.0,625.0000000000001,288.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,566.0,282.0,592.0,342.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,589.0,323.0,661.0,361.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,638.0,412.0,693.0,512.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,667.0,322.0,775.0,512.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,567.0,368.0,656.0,455.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,421.00000000000006,274.0,556.0,354.0
tomatomoldleaf_074_225.jpg,960,720,Tomato mold leaf,373.0,298.0,444.0,391.99999999999994
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,83.54948447964384,9.53822571945307,200.54906585632096,124.33689455665746
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,69.50333994611832,168.12654531658438,222.2686337637055,317.82969994881813
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,172.8551376591989,0.0,317.7439293000226,140.11453008718198
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,624.0801009204266,212.60428989364917,758.0,417.22587937765337
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,390.1170889880237,445.2999175743626,575.1734181487029,548.0
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,487.8333462527048,418.42716683423,646.1345903012092,548.0
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,522.9938961127076,282.73134851598826,692.8196277244026,454.94937636624053
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,310.6962258562623,331.8409346307503,417.33645630537416,438.62470285417567
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,136.5592216778663,63.50364044374046,376.7512415357561,299.62875669608286
tomatomoldleaf_061_226.jpg,758,548,Tomato mold leaf,311.18248183985366,94.24942915162018,555.4750741855263,340.40801256336755
tomatomoldleaf_005_227.jpg,1200,1600,Tomato mold leaf,0.0,33.51529742930026,1200.0,1570.0477729805002
tomatomoldleaf_077_228.jpg,807,868,Tomato mold leaf,0.0,0.0,807.0,868.0
tomatomoldleaf_067_229.jpg,288,174,Tomato mold leaf,0.0,0.0,288.0,174.0
tomatomoldleaf_033_230.jpg,640,405,Tomato mold leaf,12.000000000000028,123.0,457.0,405.0
tomatomoldleaf_033_230.jpg,640,405,Tomato mold leaf,52.00000000000003,63.0,639.0,344.0
tomatomoldleaf_062_231.jpg,502,670,Tomato mold leaf,1.0,0.0,358.0,512.0
tomatomoldleaf_022_232.jpg,67,74,Tomato mold leaf,0.0,0.0,67.0,74.0
tomatomoldleaf_084_233.jpg,607,1415,Tomato mold leaf,0.0,0.0,607.0,1415.0
tomatomoldleaf_084_233.jpg,607,1415,Tomato mold leaf,0.0,0.0,466.99999999999994,631.0
tomatomoldleaf_060_234.jpg,181,152,Tomato mold leaf,0.0,5.64468002744295,181.0,152.0
tomatomoldleaf_070_235.jpg,1600,1200,Tomato mold leaf,1103.1310960074998,804.0160825677352,1341.0172017969999,1064.2972057288287
tomatomoldleaf_070_235.jpg,1600,1200,Tomato mold leaf,200.36461565216177,400.1283590621807,561.9110158669567,688.0911307703115
tomatomoldleaf_070_235.jpg,1600,1200,Tomato mold leaf,305.7177587954865,642.4193386449034,800.671555665065,1102.1809653591206
tomatomoldleaf_070_235.jpg,1600,1200,Tomato mold leaf,628.2820951864696,834.6487744735393,972.5762383781238,1200.0
tomatomoldleaf_070_235.jpg,1600,1200,Tomato mold leaf,1157.460966101431,190.40624760899502,1473.7267115755135,677.513982746376
tomatomoldleaf_070_235.jpg,1600,1200,Tomato mold leaf,1001.2147522679489,61.20864519482188,1351.3417438933946,477.8808312958594
tomatomoldleaf_070_235.jpg,1600,1200,Tomato mold leaf,910.6168533632937,350.65839906007346,1234.3614224198234,813.891933459671
tomatomoldleaf_070_235.jpg,1600,1200,Tomato mold leaf,751.0689338826272,320.8065007820365,1117.961951068889,703.0561013088194
tomatomoldleaf_070_235.jpg,1600,1200,Tomato mold leaf,511.6773135157324,151.7470337207721,910.2110966762071,550.2808168812469
tomatomoldleaf_007_236.jpg,4000,6000,Tomato mold leaf,915.0,653.0,3259.0,4512.0
tomatomoldleaf_018_237.jpg,902,1096,Tomato mold leaf,650.0,1004.0,897.0,1096.0
tomatomoldleaf_018_237.jpg,902,1096,Tomato mold leaf,405.0,807.0000000000001,598.0,1036.0
tomatomoldleaf_018_237.jpg,902,1096,Tomato mold leaf,499.0,141.99999999999997,666.0,349.00000000000017
tomatomoldleaf_018_237.jpg,902,1096,Tomato mold leaf,191.0,486.99999999999994,297.0,588.0000000000001
tomatomoldleaf_018_237.jpg,902,1096,Tomato mold leaf,350.0,521.0,461.0,620.0
tomatomoldleaf_018_237.jpg,902,1096,Tomato mold leaf,79.0,607.0,368.0,834.0
tomatomoldleaf_018_237.jpg,902,1096,Tomato mold leaf,216.0,847.9999999999999,331.0,1052.0
tomatomoldleaf_018_237.jpg,902,1096,Tomato mold leaf,479.99999999999994,127.00000000000004,877.0,960.0
tomatomoldleaf_018_237.jpg,902,1096,Tomato mold leaf,64.0,0.0,433.99999999999994,468.0
tomatomoldleaf_079_238.jpg,393,224,Tomato mold leaf,0.0,0.0,393.0,224.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,673.0,864.0,1025.0,1182.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,643.0,872.0,803.0000000000001,1006.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,238.00000000000009,897.0000000000001,623.0,1146.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,1007.0,814.0,1207.0,1087.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,265.00000000000006,465.0,743.0,742.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,1048.0,601.0,1172.0,722.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,776.0,473.0,1030.9999999999998,691.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,734.0,493.0,936.0,743.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,739.0,409.0,1042.0,536.0
tomatomoldleaf_002_239.jpg,1600,1200,Tomato mold leaf,677.0,33.0,1095.0,454.0
tomatomoldleaf_023_240.jpg,511,725,Tomato mold leaf,0.0,0.0,511.0,725.0
tomatomoldleaf_057_241.jpg,438,246,Tomato mold leaf,113.60394155649996,0.0,404.02599268742864,246.0
tomatomoldleaf_071_242.jpg,267,189,Tomato mold leaf,172.0,141.0,209.0,188.0
tomatomoldleaf_071_242.jpg,267,189,Tomato mold leaf,149.0,59.0,212.0,99.0
tomatomoldleaf_071_242.jpg,267,189,Tomato mold leaf,15.0,38.0,87.99999999999999,76.0
tomatomoldleaf_071_242.jpg,267,189,Tomato mold leaf,91.0,3.0,131.0,60.0
tomatomoldleaf_071_242.jpg,267,189,Tomato mold leaf,114.0,68.0,171.0,125.0
tomatomoldleaf_071_242.jpg,267,189,Tomato mold leaf,54.0,110.0,139.0,174.0
tomatomoldleaf_042_243.jpg,883,75,Tomato mold leaf,0.0,0.0,883.0,75.0
tomatomoldleaf_082_244.jpg,600,800,Tomato mold leaf,323.0,129.0,473.0,259.0
tomatomoldleaf_082_244.jpg,600,800,Tomato mold leaf,20.0,314.0,255.0,376.0
tomatomoldleaf_082_244.jpg,600,800,Tomato mold leaf,163.0,438.0,269.0,487.0
tomatomoldleaf_082_244.jpg,600,800,Tomato mold leaf,288.0,417.0,393.0,482.0
tomatomoldleaf_082_244.jpg,600,800,Tomato mold leaf,345.0,334.0,589.0,411.00000000000006
tomatomoldleaf_016_245.jpg,6000,4000,Tomato mold leaf,4104.0,1.0,5624.0,697.0
tomatomoldleaf_016_245.jpg,6000,4000,Tomato mold leaf,2497.0,1.0,4029.0,932.0
tomatomoldleaf_016_245.jpg,6000,4000,Tomato mold leaf,1487.0,3242.0,2510.0,4000.0
tomatomoldleaf_016_245.jpg,6000,4000,Tomato mold leaf,1447.9999999999998,1027.0,4705.0,3007.0
tomatomoldleaf_072_246.jpg,465,256,Tomato mold leaf,0.0,152.0,228.00000000000006,256.0
tomatomoldleaf_072_246.jpg,465,256,Tomato mold leaf,0.0,0.0,147.99999999999997,191.0
tomatomoldleaf_072_246.jpg,465,256,Tomato mold leaf,112.0,38.0,465.0,256.0
tomatomoldleaf_027_247.jpg,156,145,Tomato mold leaf,0.0,7.0,156.0,145.0
